,Unnamed: 0.1,Unnamed: 0,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,zestimate,zipcode,zpid
15,,,2.0,3.0,Bristol,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/71f359cf99ebd725beed8d96e975394e-p_e.jpg,False,True,False,False,False,False,44.149372,{'is_FSBA': True},1568.0,-73.07983,acres,2.0,215000.0,215000.0,805,False,VT,130 Sunwood Lane,124100.0,207500,05443,75415533
16,,,,,Woodbury,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/566e67ae011bc7881dc4510cfc82b2c0-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,15.74,79000.0,79000.0,,False,VT,130 Stevens Road,,,05681,2059538445
17,,,2.0,3.0,Rutland,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9ba98c0981f836cd6159bce876033c39-p_e.jpg,False,True,False,False,False,False,43.612762,{'is_FSBA': True},1916.0,-72.91382,acres,0.9100091827364555,325000.0,325000.0,,False,VT,81 Victoria Drive,174400.0,,05701,75456788
18,,,2.0,4.0,West Topsham,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/78d796b5fe4f5cc87dfb643d99cb7273-p_e.jpg,False,True,False,False,False,False,44.115864,{'is_FSBA': True},2200.0,-72.30918,acres,0.55,250000.0,250000.0,1800,False,VT,488 Vermont Route 25,164500.0,205600,05086,247034426
19,,,4.0,4.0,Bondville,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4f18e427c4a565139861c7725e92e564-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},3658.0,,acres,1.0,875000.0,875000.0,5000,False,VT,154 High Meadow Road UNIT C-17,,,05340,2076160447
20,,,2.0,3.0,Manchester Center,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6beea19eb33bb4b9ecca88283ac976a4-p_e.jpg,False,True,False,False,False,False,43.377495,{'is_FSBA': True},1500.0,-73.00275,acres,2.6,270000.0,270000.0,602,False,VT,694 Cascade Road,128100.0,153700,05739,92028410
21,,,3.0,3.0,Wilmington,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/206179364a413bc68c433b43f6026cae-p_e.jpg,False,True,False,False,False,False,,{'is_newHome': True},1679.0,,acres,0.25,599000.0,599000.0,,False,VT,Lot 154 Haystack Road,,,05363,2066491123
22,,,6.0,5.0,Stowe,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/9d67f1f248165845ac11143bf1997ce3-p_e.jpg,False,True,False,False,False,False,44.55644,{'is_FSBA': True},4143.0,-72.696594,sqft,0.0,1299000.0,1299000.0,4042,False,VT,464 Field Road UNIT 82,408400.0,831000,05672,299573628
23,,,4.0,4.0,Springfield,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/cfcb9bf0ec9a052a98a11027753dfbb6-p_e.jpg,False,True,False,False,False,False,43.29571,{'is_FSBA': True},5866.0,-72.48009,acres,0.5,239000.0,239000.0,2675,False,VT,138 Main Street,138200.0,217900,05156,75484625
24,,,4.0,4.0,Fairlee,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/46204418a5324019e9c62ef21dd02cec-p_e.jpg,False,True,False,False,False,False,43.89251,"{'is_FSBA': True, 'is_openHouse': True}",3387.0,-72.20612,acres,3.1,525000.0,525000.0,3639,False,VT,103 Quinibeck Road,309300.0,482800,05045,75447174
25,,,,,Saint Johnsbury,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/dd735c0423a79513367ad17b3c60cc4e-p_e.jpg,False,True,False,False,False,False,44.408176,{'is_FSBA': True},1720.0,-72.019356,sqft,6970.0,49500.0,49500.0,2705,False,VT,379 Main Street,49000.0,123500,05819,227753578
26,,,1.0,3.0,Milton,USA,USD,0,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/8a324b9ccb26babc85f93bcb5af9c210-p_e.jpg,False,True,False,False,False,False,44.64673,{'is_FSBA': True},1050.0,-73.14752,sqft,0.0,59900.0,59900.0,238,False,VT,35 Dewey Drive,31330.0,58300,05468,220860325
27,,,3.0,3.0,Enosburg Falls,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bd01226d91aa73767ecb003c5ff143b7-p_e.jpg,False,True,False,False,False,False,44.85285,{'is_FSBA': True},4359.0,-72.80659,acres,28.0,799900.0,799900.0,,False,VT,8227 Chester A Arthur Road,,,05450,2059545225
28,,,3.0,3.0,Essex Jct,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e0ed74e4e74376e28f2f1b6ce660d947-p_e.jpg,False,True,False,False,False,False,44.55495,{'is_FSBA': True},2136.0,-73.02926,acres,10.85,475000.0,475000.0,,False,VT,429 Browns River Road,385900.0,,05452,245661206
29,,,2.0,4.0,Franklin,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4f0f5cc6c1f047a9ab904ce996226b9a-p_e.jpg,False,True,False,False,False,False,44.972347,{'is_FSBA': True},2203.0,-72.94484,acres,55.0,595000.0,595000.0,,False,VT,1055 Browns Corner Road,272400.0,,05457,75436367
30,,,2.0,3.0,Essex Jct,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5f621ef29c5b6d3c8f5b3491cafb3b41-p_e.jpg,False,True,False,False,False,False,44.50976,{'is_FSBA': True},1206.0,-73.12991,acres,0.33999999999999997,420000.0,420000.0,2499,False,VT,6 Colbert Street,216500.0,420001,05452,245662410
31,,,2.0,4.0,South Burlington,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ce6b820d61dff7476c8d11b97a0332eb-p_e.jpg,False,True,False,False,False,False,44.43735,{'is_FSBA': True},2410.0,-73.2088,sqft,9148.0,550000.0,550000.0,3499,False,VT,19 Newton Avenue,405000.0,550001,05403,220870409
32,,,5.0,12.0,Rutland,USA,USD,1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/47b28fdc9517415f331db686e630677c-p_e.jpg,False,True,False,False,False,False,43.6099,{'is_FSBA': True},6390.0,-72.96807,acres,0.64,375000.0,375000.0,,False,VT,49 Terrill Street,158100.0,,05701,92022245
33,,,2.0,3.0,South Burlington,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/49669e993ef495fd61d386b971db38ed-p_e.jpg,False,True,False,False,False,False,44.45405,{'is_FSBA': True},1370.0,-73.16743,,,273000.0,273000.0,,False,VT,100 Kennedy Drive UNIT 26,,,05403,2059548613
34,,,4.0,5.0,Pittsford,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/685db07241d32e9adf309808b453f09e-p_e.jpg,False,True,False,False,False,False,43.692158,{'is_FSBA': True},3828.0,-73.00722,acres,1.0,695000.0,695000.0,,False,VT,453 Orchard Hill,370200.0,,05763,75454190
35,,,1.0,3.0,Westminster,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2e6757581d3a09a97145e10b454ad195-p_e.jpg,False,True,False,False,False,False,43.123024,{'is_FSBA': True},1029.0,-72.44069,acres,1.4,175000.0,175000.0,,False,VT,16 Coolidge Street,65600.0,,05158,75477689
36,,,2.0,3.0,Colchester,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d62f69e14fa737c6ceca94f2c3549182-p_e.jpg,False,True,False,False,False,False,44.52181,{'is_FSBA': True},2368.0,-73.162,acres,0.39,397000.0,397000.0,,False,VT,318 Eagle Park Drive,251500.0,,05446,220846662
37,,,3.0,7.0,Bellows Falls,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2987985dfdee539986192a832d5e2382-p_e.jpg,False,True,False,False,False,False,43.13338,{'is_FSBA': True},3780.0,-72.44788,sqft,10019.0,309000.0,309000.0,4381,False,VT,3 Green Street,166200.0,289246,05101,75475800
38,,,3.0,3.0,Wilmington,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b70205755df63bd01afbc87ac6edf214-p_e.jpg,False,True,False,False,False,False,42.882183,{'is_newHome': True},1993.0,-72.894226,acres,0.5,665000.0,665000.0,,False,VT,lot 150 Haystack Road,,,05363,2059550306
39,,,,,Rutland,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/68f926015931fd58c5ef1d3890089c80-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,0.25,62000.0,62000.0,,False,VT,0 Engrem Avenue UNIT 1,,,05701,2062236878
0,,,0.0,,Croix,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/94a78df287c4af0f4be5bbe40b7f3c46-p_e.jpg,False,True,False,False,False,False,17.725319,{'is_FSBA': True},,-64.76313,sqft,3920.0,19000.0,19000.0,,False,VI,345 Barren Spot Qu St,,,,2059534304
1,,,4.0,3.0,Christiansted,USA,USD,0,FOR_SALE,FOR_SALE,APARTMENT,https://photos.zillowstatic.com/fp/11e702e5bc10a388efefef2aea44ff55-p_e.jpg,False,True,False,False,False,False,17.748371,{'is_FSBA': True},4319.0,-64.68767,acres,4.0,1300000.0,1300000.0,,False,VI,11 Altona Ea,,,00820,2067808200
2,,,2.0,3.0,Christiansted,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1b2547b19b54988d34ea86dfadd3d3db-p_e.jpg,False,True,False,False,False,False,17.740747,{'is_FSBA': True},1480.0,-64.74598,acres,0.25,465000.0,465000.0,,False,VI,1-38 Sion Hill Est #QU,,,00820,2059544774
3,,,0.0,,Christiansted,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/8a42b4e4df9c9aa1704d9e69161762cd-p_e.jpg,False,True,False,False,False,False,17.735674,{'is_FSBA': True},,-64.69861,acres,0.2599862258953168,48000.0,48000.0,,False,VI,293 Lagrande Princesse Est,,,00820,2059544862
4,,,0.0,,Christiansted,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/0e0fec87a27e40a779cc51f042b03c68-p_e.jpg,False,True,False,False,False,False,17.746206,{'is_FSBA': True},,-64.62049,acres,0.6899908172635445,50000.0,50000.0,,False,VI,12 Yellow Cliff Trl #EB,,,00820,2078872036
5,,,0.0,,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/ecf1ca31c3826865579cf38b7c9d2726-p_e.jpg,False,True,False,False,False,False,17.770079,{'is_FSBA': True},,-64.77806,acres,0.8599862258953168,249000.0,249000.0,,False,VI,13 Clairmont Nb,,,00820,2067993888
6,,,6.0,7.0,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/b9c1a4048ebc9db6a31d0b49757aff4b-p_e.jpg,False,True,False,False,False,False,17.749844,{'is_FSBA': True},8051.0,-64.69413,acres,11.0,2400000.0,2400000.0,,False,VI,7-8 Nine 11 Altona Ea St,,,00820,2071216133
7,,,0.0,,Frederiksted,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/d619597a705ee7014f1908fd6531db41-p_e.jpg,False,True,False,False,False,False,17.7072,{'is_FSBA': True},,-64.86808,acres,0.2599862258953168,36000.0,36000.0,,False,VI,109 Concordia We St,,,00840,2059548695
8,,,0.0,,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a4813a8f0002fd8e3098e2699479e511-p_e.jpg,False,True,False,False,False,False,17.725899,{'is_FSBA': True},,-64.77653,acres,0.2599862258953168,36000.0,36000.0,,False,VI,171-A Clifton Hl #KI,,,00820,2059548696
9,,,0.0,,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/73a6661d1da0a1505ee3354107b176b5-p_e.jpg,False,True,False,False,False,False,17.724384,{'is_FSBA': True},,-64.77369,acres,0.25,38000.0,38000.0,,False,VI,223 Clifton Hl #KI,,,00820,2059548697
10,,,2.0,2.0,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/9a3828556aa34643271a61be81f46fb8-p_e.jpg,False,True,False,False,False,False,17.747349,{'is_FSBA': True},1335.0,-64.6969,,,339000.0,339000.0,,False,VI,120 Mount Welcome Est,,,00820,2059548882
11,,,2.0,4.0,Saint Thomas,USA,USD,1,FOR_SALE,FOR_SALE,APARTMENT,https://photos.zillowstatic.com/fp/54cee83eea1892ed916c36207d3ca923-p_e.jpg,False,True,False,False,False,False,18.319857,{'is_FSBA': True},1800.0,-64.87426,acres,0.3199954086317723,601000.0,601000.0,,False,VI,13-10 Nadir Est,,,00802,2070980387
12,,,2.0,4.0,Christiansted,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/28d5248dc6e113c87f9ea09b9206fe2b-p_e.jpg,False,True,False,False,False,False,17.73098,{'is_FSBA': True},1682.0,-64.756355,sqft,5227.0,152700.0,152700.0,,False,VI,379 Strawberry Hill Est #KI,,,00820,2059593144
13,,,0.0,0.0,Christiansted,USA,USD,2,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/53c6da94dfe1a358eaefb07060d6a074-p_e.jpg,False,True,False,False,False,False,17.757689,{'is_FSBA': True},10018.0,-64.73148,sqft,10018.0,42000.0,42000.0,,False,VI,17 La Grande Princesse Cir #D,,,00820,2059594632
14,,,0.0,,Christiansted,USA,USD,3,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/c71550b0dcd5f367b340c51bcdd2533e-p_e.jpg,False,True,False,False,False,False,17.748844,{'is_FSBA': True},,-64.75575,acres,0.4799816345270891,55000.0,55000.0,,False,VI,155 Queen's Way N,,,00820,2059756763
15,,,3.0,4.0,Frederiksted,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b3d8e31c0150cdcb17cbabc879455304-p_e.jpg,False,True,False,False,False,False,17.723925,{'is_FSBA': True},4500.0,-64.85905,acres,0.6699954086317723,999999.0,999999.0,,False,VI,68 Enfield Green Est,,,00840,2065459506
16,,,2.0,2.0,Christiansted,USA,USD,3,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/08fa8c96456de0a57005c707c80b90b0-p_e.jpg,False,True,False,False,False,False,17.735191,{'is_FSBA': True},1130.0,-64.698204,,,190000.0,190000.0,,False,VI,129 Golden Rock Est,,,00820,2077459460
17,,,2.0,3.0,Christiansted,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/727a383488712730de9e552d9263b57d-p_e.jpg,False,True,False,False,False,False,17.751837,{'is_FSBA': True},2130.0,-64.74196,sqft,10018.0,419000.0,419000.0,,False,VI,95B La Grande Princesse Byu,,,00820,2059765441
18,,,2.0,3.0,Frederiksted,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/adcac7c44c431629d2ed394965828539-p_e.jpg,False,True,False,False,False,False,17.723925,{'is_FSBA': True},2800.0,-64.85905,acres,1.2999770431588613,795000.0,795000.0,,False,VI,75 & 76 Enfield Green Est,,,00840,2060835704
19,,,0.0,,Frederiksted,USA,USD,3,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/39d2715f413238e8dd4fdb78b3c47e04-p_e.jpg,False,True,False,False,False,False,17.723925,{'is_FSBA': True},,-64.85905,acres,0.8,295000.0,295000.0,,False,VI,346A&346B Mount Pleasant Est,,,00840,2060823477
20,,,0.0,,Frederiksted,USA,USD,3,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/4d49d0ac379a4ba342120eab3ef05bbd-p_e.jpg,False,True,False,False,False,False,17.723925,{'is_FSBA': True},,-64.85905,acres,0.6399908172635446,90000.0,90000.0,,False,VI,74 Enfield Green Est,,,00840,2060823476
21,,,3.5,5.0,Frederiksted,USA,USD,3,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/278ddd8ab9aede88254a6f3ef2fff719-p_e.jpg,False,True,False,False,False,False,17.691975,{'is_FSBA': True},5300.0,-64.87357,acres,0.5199954086317723,609500.0,609500.0,,False,VI,111 Hannahs Rest Est #WE,,,00840,2062149517
22,,,0.0,,Saint Thomas,USA,USD,4,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/5d2093401129851f89197cbc02bae4b3-p_e.jpg,False,True,False,False,False,False,18.366217,{'is_FSBA': True},,-64.96167,acres,2.0,1500000.0,1500000.0,,False,VI,3G Dorothea Est,,,00802,2059770795
23,,,7.0,5.0,Christiansted,USA,USD,6,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/3123d20c30be86614bcf686cc0a38dbc-p_e.jpg,False,True,False,False,False,False,17.74527,{'is_FSBA': True},7739.0,-64.70756,sqft,7840.0,1450000.0,1450000.0,,False,VI,1 North St #CH,,,00820,2059782225
24,,,1.0,2.0,Christiansted,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/15f3ec8931661d1537149c01a6926fc0-p_e.jpg,False,True,False,False,False,False,17.7401,{'is_FSBA': True},887.0,-64.69128,sqft,3920.0,325000.0,325000.0,,False,VI,23 Club Street Croix #42,,,00820,2059813701
25,,,5.0,6.0,Christiansted,USA,USD,7,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/110fbe8123d736f066988f6d7ad000bc-p_e.jpg,False,True,False,False,False,False,17.743921,{'is_FSBA': True},2500.0,-64.69968,sqft,2613.0,495000.0,495000.0,,False,VI,1 Little Hospital St #A,,,00820,2059814746
26,,,2.0,3.0,Saint Thomas,USA,USD,7,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/79b4a27306bb5d2fc984c1da8bc0df20-p_e.jpg,False,True,False,False,False,False,18.352224,{'is_FSBA': True},1200.0,-64.909,,,490000.0,490000.0,,False,VI,2 Wintberg Est,,,00802,2059815843
27,,,2.0,2.0,Croix,USA,USD,8,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c3da17c6dccf020598b970c3ae3a48f5-p_e.jpg,False,True,False,False,False,False,17.754948,{'is_FSBA': True},1742.0,-64.72139,,,228200.0,228200.0,,False,VI,113 Golden Rock,,,,2061702544
28,,,0.0,,Kingshill,USA,USD,8,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/cef3e4fecfd2d6dcf8c1c5a6a60f6727-p_e.jpg,False,True,False,False,False,False,17.724232,{'is_FSBA': True},,-64.78267,acres,1.179981634527089,32000.0,32000.0,,False,VI,16 River Rd,,,00850,2059826262
29,,,0.0,,Christiansted,USA,USD,8,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/aab2955ce8a9e72947330e92d1678a1e-p_e.jpg,False,True,False,False,False,False,17.755163,{'is_FSBA': True},,-64.66759,acres,0.9899908172635445,160000.0,160000.0,,False,VI,33 Southgate Est #EA,,,00820,2059827191
30,,,0.0,,Christiansted,USA,USD,8,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/17b9169ed1bc0c7fff63e8cfac9e7c9e-p_e.jpg,False,True,False,False,False,False,17.75517,{'is_FSBA': True},,-64.66774,acres,1.0199954086317722,140000.0,140000.0,,False,VI,35 Southgate Est #EA,,,00820,2059827192
31,,,0.0,,Christiansted,USA,USD,8,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/dc8b1d3bb255f8803ce94a50394ba861-p_e.jpg,False,True,False,False,False,False,17.755762,{'is_FSBA': True},,-64.66716,acres,0.7599862258953168,180000.0,180000.0,,False,VI,53 Southgate Est #EA,,,00820,2059827194
32,,,0.0,,Christiansted,USA,USD,8,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/7ca48774b5a76f9b5f6b836a779fd29c-p_e.jpg,False,True,False,False,False,False,17.755314,{'is_FSBA': True},,-64.666985,acres,0.7599862258953168,140000.0,140000.0,,False,VI,52 Southgate Est #EA,,,00820,2059827195
33,,,0.0,,Christiansted,USA,USD,9,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/2d3532142b0609807b69a8b5b67449b3-p_e.jpg,False,True,False,False,False,False,17.742476,{'is_FSBA': True},,-64.653046,acres,1.3199954086317722,77000.0,77000.0,,False,VI,155 Union & Mount Wash Bay,,,00820,2067981614
34,,,2.0,2.0,Christiansted,USA,USD,9,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/9adfda809e1e0eeb20f4ea9571611d1c-p_e.jpg,False,True,False,False,False,False,17.760506,{'is_FSBA': True},1250.0,-64.72748,,,412000.0,412000.0,,False,VI,105 Lagrande Princesse Est,,,00820,2059851928
35,,,1.0,3.0,Frederiksted,USA,USD,9,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/97252eb5ea0c21ead1144a02f5b9f785-p_e.jpg,False,True,False,False,False,False,17.717093,{'is_FSBA': True},1300.0,-64.777725,sqft,9583.0,159000.0,159000.0,,False,VI,131 Profit Ki St,,,00840,2059852320
36,,,0.0,,Christiansted,USA,USD,9,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/20e8ba1fd054f8b0aca1060dd5d8e504-p_e.jpg,False,True,False,False,False,False,17.73502,{'is_FSBA': True},,-64.69734,acres,1.0699954086317722,215000.0,215000.0,,False,VI,Rem 7 Wood Cottage Eb,,,00820,2075668132
37,,,0.0,,Christiansted,USA,USD,9,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/452ad8b760cf64e2853020c3035e3ea5-p_e.jpg,False,True,False,False,False,False,17.73502,{'is_FSBA': True},,-64.69734,acres,1.35,225000.0,225000.0,,False,VI,7 A Wood Cottage Eb,,,00820,2075668130
38,,,3.0,4.0,Christiansted,USA,USD,11,FOR_SALE,FOR_SALE,APARTMENT,https://photos.zillowstatic.com/fp/e8cbcc2aa6d98a9752ed5b96f6c42242-p_e.jpg,False,True,False,False,False,False,17.731983,{'is_FSBA': True},1456.0,-64.75518,acres,0.3199954086317723,360000.0,360000.0,,False,VI,69 Diamond Est,,,00820,2059954924
39,,,4.0,4.0,Kingshill,USA,USD,11,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/061bae7faaea3b81fbf0dac92529cf3f-p_e.jpg,False,True,False,False,False,False,17.771906,{'is_FSBA': True},3967.0,-64.77327,acres,0.5,1150000.0,1150000.0,,False,VI,90 Clairmont Nb St,,,00850,2059954959
0,,,2.0,4.0,Newport News,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.98800277709961,-76.39725494384766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KC3kBhIRiUvYzSwI_CnnFXNd4rA=",False,True,False,False,False,False,36.988003,{'is_FSBA': True},1488.0,-76.397255,sqft,0.0,88701.0,88701.0,1610,False,VA,140 Ash Ave,117500.0,161700,23607,74457360
1,,,3.0,3.0,Virginia Beach,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/d034ca4d0b4f94be672872896eeac824-p_e.jpg,False,True,False,False,False,False,36.852776,{'is_FSBA': True},1716.0,-76.13392,sqft,0.0,299900.0,299900.0,2156,False,VA,4461 Bennett Ln,183100.0,236100,23462,60673278
2,,,2.0,2.0,Virginia Beach,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ba11e53f3f6b4367899a20a2cd161d67-p_e.jpg,False,True,False,False,False,False,36.907932,{'is_FSBA': True},1256.0,-76.08395,sqft,0.0,295000.0,295000.0,2273,False,VA,2204 Lesner Cres APT 103,232600.0,300800,23451,60706492
3,,,2.0,2.0,Newport News,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/190869aa0528a6fa38023aece6754ef2-p_e.jpg,False,True,False,False,False,False,37.13853,{'is_FSBA': True},1120.0,-76.51409,sqft,0.0,165000.0,165000.0,1457,False,VA,12792 Daybreak Cir,105700.0,150300,23602,74469525
4,,,2.0,3.0,Williamsburg,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4f204ec5ffdb9112953cb81d8354467e-p_e.jpg,False,True,False,False,False,False,37.243484,{'is_FSBA': True},2084.0,-76.7765,acres,0.517,389990.0,389990.0,2199,False,VA,102 Penrith Ct,296000.0,384300,23185,75368556
5,,,,,Norfolk,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.858192443847656,-76.26371765136719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=s6q0ZpnyjBDY4vTh2EQ-BrpiZ1M=",False,True,False,False,False,False,36.858192,{'is_FSBA': True},1664.0,-76.26372,sqft,0.0,225000.0,225000.0,1086,False,VA,1524 Cary Ave,140900.0,235300,23504,79187274
6,,,2.0,3.0,Lynchburg,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0be9a75bbf3a4d8b205d34b3f9daef0f-p_e.jpg,False,True,False,False,False,False,37.422222,{'is_FSBA': True},2042.0,-79.17284,acres,0.40179063360881545,269000.0,269000.0,,False,VA,1936 Hillsdale Rd,141400.0,,24501,79162748
7,,,2.0,3.0,Blue Ridge,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d2bcdf999e98b8037409a979d4e85443-p_e.jpg,False,True,False,False,False,False,37.372684,{'is_FSBA': True},1700.0,-79.82547,acres,0.51,249950.0,249950.0,1844,False,VA,711 Mountain Pass Rd,174300.0,257000,24064,111687738
8,,,1.0,1.0,Meadows Of Dan,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7f8edda4b4949b9a30b0ac8b571e00a0-p_e.jpg,False,True,False,False,False,False,36.73346,{'is_FSBA': True},1144.0,-80.36017,acres,6.56,325000.0,325000.0,,False,VA,1411 State Shed Rd,145000.0,,24120,318585734
