"bathrooms","bedrooms","city","country","currency","latitude","livingArea","longitude","lotAreaUnit","priceForHDP","rentZestimate","state","streetAddress","taxAssessedValue","zestimate","zipcode","priceinmil","lotArea","range_1"
1,3,"Omaha","USA","USD",41.29189,1224,-95.99544,"sqft",169900,1295,"NE","3616 N 52nd St",137600,176982,68104,0.1699,7.36164,"Low"
2,3,"Norfolk","USA","USD",42.02371,1855,-97.422424,"sqft",157900,1234,"NE","727 S 12th St",94685,161600,68701,0.1579,5.85,"Low"
3,3,"Bennington","USA","USD",41.327183,2328,-96.155594,"sqft",425000,2647,"NE","15505 Hanover St",300200,408700,68007,0.425,8.712,"Medium"
3,5,"Lincoln","USA","USD",40.72333,2897,-96.61078,"sqft",575000,3319,"NE","8801 S 81st St",71500,563600,68516,0.575,7.8408,"Medium"
3,3,"Bellevue","USA","USD",41.144436,2100,-95.90435,"sqft",230000,1814,"NE","808 Durand Dr",199704,238500,68005,0.23,9.1476,"Low"
2,3,"Bushnell","USA","USD",41.233437,2856,-103.89239,"sqft",150000,1630,"NE","201 3rd St",46540,185800,69128,0.15,14,"Low"
1,3,"Omaha","USA","USD",41.28055,924,-95.95616,"sqft",105000,1193,"NE","2919 Erskine St",36700,104000,68111,0.105,4.7916,"Low"
1,3,"Valley","USA","USD",41.368916,1579,-96.26731,"sqft",275000,1399,"NE","12025 N 225th St",185200,258700,68064,0.275,43.56,"Low"
1,3,"Omaha","USA","USD",41.263794,1564,-95.97372,"sqft",2e+05,1300,"NE","429 N 41st St",131400,218700,68131,0.2,0.4356,"Low"
2,5,"Lincoln","USA","USD",40.79855,2072,-96.705246,"sqft",164900,698,"NE","1442 S 11th St",99500,132400,68502,0.1649,5.2272,"Low"
1,3,"Omaha","USA","USD",41.317345,846,-95.978836,"sqft",165222,1044,"NE","4409 Redick Ave",44000,66200,68112,0.165222,7.01316,"Low"
2,3,"Elkhorn","USA","USD",41.275753,1379,-96.237495,"sqft",260000,1814,"NE","1729 N 206th St",184000,261600,68022,0.26,5.92416,"Low"
3,4,"Omaha","USA","USD",41.181854,2133,-96.207886,"sqft",395000,2400,"NE","18621 Willow St",289676,359300,68136,0.395,7.36164,"Low"
3,3,"Bennington","USA","USD",41.332382,1915,-96.14074,"sqft",285000,1995,"NE","14464 Reynolds St",204600,279500,68007,0.285,5.18364,"Low"
3,3,"Omaha","USA","USD",41.200466,2784,-96.09862,"sqft",490000,2975,"NE","5801 S 119th Plz",330900,525000,68137,0.49,10.4544,"Medium"
2,3,"Omaha","USA","USD",41.319134,1400,-96.08799,"sqft",240000,1792,"NE","6607 N 112th Ave",156000,238500,68164,0.24,5.6628,"Low"
2,2,"Omaha","USA","USD",41.310745,1370,-96.0572,"sqft",269900,1699,"NE","5824 N 92nd Ct",200900,240500,68134,0.2699,6.9696,"Low"
2,4,"Adams","USA","USD",40.58446,2794,-96.49997,"sqft",595000,2772,"NE","23000 S 162nd St",273100,444200,68419,0.595,218.2356,"Medium"
1,2,"Omaha","USA","USD",41.257328,3262,-96.05479,"sqft",590000,3733,"NE","307 S 92nd St",428200,551400,68114,0.59,20.4732,"Medium"
3,5,"Omaha","USA","USD",41.15811,3060,-96.199066,"sqft",525000,1391,"NE","18116 Camelback Ave",78000,525000,68136,0.525,13.068,"Medium"
1,1,"Las Vegas","USA","USD",36.17092,660,-115.21213,"sqft",175000,1150,"NV","220 Mission Newport Ln APT 104",69711,146900,89107,0.175,7.244028,"Low"
2,3,"Pahrump","USA","USD",36.186092,1755,-116.00547,"sqft",350000,2149,"NV","460 Bronco St",208500,371000,89048,0.35,22.6512,"Low"
2,3,"Las Vegas","USA","USD",36.198444,1296,-115.03458,"sqft",299000,1799,"NV","6348 Pine Hill Ave",138300,300300,89156,0.299,3.9204,"Low"
2,3,"Fernley","USA","USD",39.597363,2162,-119.27233,"sqft",535000,2394,"NV","1055 Lasso Way",408113,526065,89408,0.535,21.78,"Medium"
1,1,"Las Vegas","USA","USD",36.11395,728,-115.26886,"sqft",189900,1300,"NV","8101 W Flamingo Rd UNIT 1134",89354,190700,89147,0.1899,10.197396,"Low"
3,2,"Reno","USA","USD",39.51924,1318,-119.842926,"sqft",395000,2199,"NV","295 Mark Jeffrey Ln",203649,393100,89503,0.395,1.3068,"Low"
3,4,"Las Vegas","USA","USD",35.99775,3862,-115.16762,"sqft",1555555,4003,"NV","10586 Haven St",447511,789000,89183,1.555555,41.8176,"Medium"
2,2,"Las Vegas","USA","USD",36.107445,1073,-115.21556,"sqft",284900,1694,"NV","5415 W Harmon Ave UNIT 1028",118566,266800,89103,0.2849,5.710716,"Low"
3,4,"North Las Vegas","USA","USD",36.2867,2640,-115.19279,"sqft",565000,2432,"NV","6940 Homing Pigeon Pl",378054,511700,89084,0.565,7.8408,"Medium"
2,4,"Las Vegas","USA","USD",36.104946,1402,-115.07251,"sqft",375000,1914,"NV","4646 Dennis Way",102000,374800,89121,0.375,6.0984,"Low"
5,6,"Las Vegas","USA","USD",36.006184,5033,-115.1644,"sqft",1300000,6146,"NV","186 Jalyn Rae Ct",753360,964500,89183,1.3,10.89,"High"
2,2,"Las Vegas","USA","USD",36.265984,1214,-115.26718,"sqft",3e+05,1875,"NV","5725 Ocean Beach Dr",170946,328400,89149,0.3,5.6628,"Low"
2,2,"Las Vegas","USA","USD",36.022366,1134,-115.16985,"sqft",310000,1597,"NV","56 E Serene Ave UNIT 418",208383,282000,89123,0.31,47.32794,"Low"
2,3,"Las Vegas","USA","USD",36.25299,1510,-115.233574,"sqft",360000,1997,"NV","5101 Chambliss Dr",184674,356700,89130,0.36,7.4052,"Low"
3,4,"Henderson","USA","USD",36.05226,2196,-115.07342,"sqft",460000,2400,"NV","346 Santa Monica Dr",209854,447300,89014,0.46,7.4052,"Medium"
3,5,"Las Vegas","USA","USD",36.033676,4340,-115.23226,"sqft",699999,3508,"NV","8542 Windsor Run St",525011,665100,89139,0.699999,6.0984,"Medium"
2,2,"Henderson","USA","USD",36.12217,1725,-114.9386,"sqft",950000,2214,"NV","70 Sun Lily Ln",120000,657500,89011,0.95,6.9696,"Medium"
2,2,"Henderson","USA","USD",35.9667,1632,-115.11724,"sqft",450000,2159,"NV","1644 Rockcrest Hills Ave",268351,436000,89052,0.45,6.9696,"Medium"
3,3,"Las Vegas","USA","USD",36.19946,1930,-115.30239,"sqft",450000,2434,"NV","9417 Valley Hills Ave",209629,432400,89134,0.45,3.9204,"Medium"
3,3,"Las Vegas","USA","USD",36.247536,1611,-115.32509,"sqft",3e+05,1894,"NV","10443 Kitty Joyce Ave",215611,325700,89129,0.3,1.3068,"Low"
4,3,"Las Vegas","USA","USD",36.1875,2093,-115.35395,"sqft",824999,3665,"NV","11856 Dragontail Peak Ave",118969,799675,89138,0.824999,6.534,"Medium"
4,4,"Las Vegas","USA","USD",36.110485,2456,-115.26067,"sqft",499900,2650,"NV","4327 Apex Dr",242000,481600,89147,0.4999,6.9696,"Medium"
1,2,"Haverhill","USA","USD",44.03589,700,-72.05656,"sqft",149000,1616,"NH","80 Westview Drive",87800,165100,3765,0.149,13.983,"Low"
2,3,"Rochester","USA","USD",43.299587,1224,-70.98647,"sqft",289900,2199,"NH","8 Lagasse Street",164600,278600,3867,0.2899,4.792,"Low"
3,3,"Sunapee","USA","USD",43.42971,2205,-72.069695,"sqft",675000,2893,"NH","1226 Route 11",258600,671600,3782,0.675,41.382,"Medium"
1,2,"Epsom","USA","USD",43.19447,829,-71.38259,"sqft",88000,276,"NH","8 Kings Row",26900,75600,3234,0.088,0,"Low"
1,2,"Wilton","USA","USD",42.832527,1197,-71.78692,"sqft",279900,1999,"NH","22 Marden Road",130200,285497,3086,0.2799,13.068,"Low"
4,5,"Derry","USA","USD",42.89107,3300,-71.27405,"sqft",579000,3899,"NH","21 Floyd Road",375400,583392,3038,0.579,24.8292,"Medium"
2,3,"Manchester","USA","USD",42.94837,1736,-71.41671,"sqft",410000,2374,"NH","829 S. Mammoth Road",208000,420197,3109,0.41,20.4732,"Medium"
1,2,"Salem","USA","USD",42.764496,756,-71.22121,"sqft",214900,1999,"NH","7 Lancelot Court UNIT 21",83200,193600,3079,0.2149,1.7424,"Low"
2,4,"Hampton","USA","USD",42.915886,1969,-70.8187,"sqft",750000,1728,"NH","55 Glade Path",485800,760791,3842,0.75,47.916,"Medium"
3,3,"Long Branch","USA","USD",40.3018,1692,-73.989494,"sqft",579900,3599,"NJ","72 4th Avenue",435100,609200,7740,0.5799,6.45,"Medium"
3,4,"Carteret","USA","USD",40.580925,1802,-74.22455,"sqft",499900,3134,"NJ","113 Linden St",257600,468600,7008,0.4999,5.001,"Medium"
2,3,"Tinton Falls","USA","USD",40.334305,1345,-74.07962,"sqft",499000,3428,"NJ","35 Terry Lane",370300,462600,7724,0.499,8.712,"Medium"
2,3,"Oakhurst","USA","USD",40.25801,2204,-74.019035,"sqft",899000,3399,"NJ","256 Delaware Avenue",553600,812500,7755,0.899,7.8408,"High"
6,5,"New Egypt","USA","USD",40.07002,8624,-74.52892,"sqft",545000,2458,"NJ","17 Fort Avenue",334400,527900,8533,0.545,10.0188,"Medium"
2,3,"Princeton","USA","USD",40.3302,2695,-74.683426,"sqft",639900,3740,"NJ","517 Brickhouse Road",395800,523400,8540,0.6399,2.178,"Medium"
4,4,"North Brunswick","USA","USD",40.422424,4340,-74.47783,"sqft",1e+06,5758,"NJ","564 Riva Avenue",161000,978700,8902,1,89.7336,"High"
3,3,"Freehold","USA","USD",40.211754,1702,-74.267845,"sqft",430000,3390,"NJ","1801 Wagon Wheel Court",325400,421100,7728,0.43,0.8712,"Medium"
1,4,"Hazlet","USA","USD",40.431797,1653,-74.17044,"sqft",389900,2999,"NJ","3 Redwood Terrace",354900,412900,7730,0.3899,8.2764,"Medium"
3,3,"Little Silver","USA","USD",40.326244,2406,-74.03429,"sqft",865000,4200,"NJ","13 Judith Road",626200,854300,7739,0.865,20.0376,"High"
3,4,"Manasquan","USA","USD",40.11434,2674,-74.04417,"sqft",1225000,8500,"NJ","390 River Place",686000,1192700,8736,1.225,4.7916,"High"
2,4,"Matawan","USA","USD",40.406227,1992,-74.23574,"sqft",440000,3575,"NJ","284 Broad Street",388800,461400,7747,0.44,12.6324,"Medium"
3,5,"Red Bank","USA","USD",40.339436,2856,-74.10028,"sqft",899000,4699,"NJ","195 Bernard Drive",743600,933800,7701,0.899,76.23,"High"
1,3,"Red Bank","USA","USD",40.34594,1248,-74.0893,"sqft",499900,2799,"NJ","605 W Front Street",388300,458900,7701,0.4999,4.7916,"Medium"
3,2,"Spring Lake","USA","USD",40.157246,1172,-74.038574,"sqft",749000,2650,"NJ","7 Pine Drive",505100,580300,7762,0.749,1.7424,"Medium"
2,4,"West Long Branch","USA","USD",40.280506,2188,-74.01169,"sqft",2499000,3300,"NJ","87 Larchwood Avenue",889700,1086800,7764,2.499,38.7684,"High"
2,3,"Beachwood","USA","USD",39.93357,1369,-74.20381,"sqft",409900,2949,"NJ","725 Leeward Avenue",220200,375100,8722,0.4099,7.8408,"Low"
2,4,"Beachwood","USA","USD",39.930573,1300,-74.18822,"sqft",435000,2934,"NJ","20 Bowline Street",173800,347900,8722,0.435,10.4544,"Low"
2,2,"Toms River","USA","USD",39.97096,1328,-74.25961,"sqft",329900,1929,"NJ","117 Bananier Drive",115700,292100,8757,0.3299,5.2272,"Low"
5,4,"Las Cruces","USA","USD",32.414024,3171,-106.63626,"sqft",556000,2181,"NM","5627 Charolais Dr",300847,659700,88012,0.556,87.5556,"Medium"
2,3,"Albuquerque","USA","USD",35.10326,1107,-106.73779,"sqft",220000,1599,"NM","1419 Casa Florida Pl NW",94614,238900,87120,0.22,3.9204,"Low"
3,3,"Ruidoso","USA","USD",33.358326,2925,-105.65627,"sqft",549000,2837,"NM","100 Gh Stoneman Dr",301317,473900,88345,0.549,25.2648,"Medium"
3,4,"Rio Rancho","USA","USD",35.22958,2797,-106.68394,"sqft",480000,2499,"NM","2720 Avenida Corazon SE",294403,430900,87124,0.48,9.1476,"Medium"
4,3,"Rio Rancho","USA","USD",35.270916,2120,-106.63119,"sqft",550000,1990,"NM","816 Acapulco Rd NE",214700,383000,87144,0.55,21.78,"Low"
4,4,"Albuquerque","USA","USD",35.13176,2860,-106.49582,"sqft",365000,3200,"NM","4519 Larchmont Dr NE",342508,532400,87111,0.365,13.5036,"Medium"
1,1,"Albuquerque","USA","USD",35.087345,900,-106.662834,"sqft",240000,1680,"NM","1331 Park Ave SW UNIT 906",137000,218700,87102,0.24,13.5036,"Low"
2,3,"Santa Fe","USA","USD",35.65088,1176,-105.98697,"sqft",399000,2149,"NM","1014 Santa Clara Dr",175630,339700,87507,0.399,6.0984,"Low"
2,3,"Albuquerque","USA","USD",35.156155,1312,-106.6085,"sqft",265000,1704,"NM","6800 Vista Del Norte Dr NE #1622",125660,240800,87113,0.265,3.0492,"Low"
2,3,"Las Cruces","USA","USD",32.40107,1358,-106.73141,"sqft",265000,1599,"NM","4833 Sonoran Ave",159925,262300,88012,0.265,4.7916,"Low"
3,3,"Corrales","USA","USD",35.249702,1781,-106.62206,"sqft",470000,2220,"NM","831 Camino Sin Pasada",2661,239600,87048,0.47,43.56,"Low"
2,3,"Mesquite","USA","USD",32.16671,2526,-106.68014,"sqft",314900,2100,"NM","20 Tres Caballos",205933,303600,88048,0.3149,43.56,"Low"
3,2,"Albuquerque","USA","USD",35.11454,1005,-106.697945,"sqft",215000,1500,"NM","5115 Levy Ct NW",125100,209600,87120,0.215,2.178,"Low"
5,4,"Albuquerque","USA","USD",35.154583,5142,-106.53743,"sqft",949000,4542,"NM","9412 Pebble Beach Dr NE",755700,895600,87111,0.949,13.068,"High"
2,3,"Belen","USA","USD",34.657444,1890,-106.84444,"sqft",210000,937,"NM","6 Venus Rd",115616,206300,87002,0.21,56.1924,"Low"
2,3,"Cedar Crest","USA","USD",35.14275,1568,-106.35517,"sqft",325000,1106,"NM","24 Olympio Ln",90885,225900,87008,0.325,553.212,"Low"
2,3,"Albuquerque","USA","USD",35.112762,1313,-106.72969,"sqft",255000,1599,"NM","7972 Austin Ave NW",147187,254500,87120,0.255,3.9204,"Low"
3,4,"Rio Rancho","USA","USD",35.349754,2347,-106.60443,"sqft",349999,2159,"NM","5336 Mayhill Pl NE",164286,346000,87144,0.349999,6.9696,"Low"
3,3,"Rio Rancho","USA","USD",35.24578,2638,-106.66454,"sqft",369900,1963,"NM","3608 Oakmount Dr SE",117368,311800,87124,0.3699,11.3256,"Low"
2,3,"Albuquerque","USA","USD",35.0289,1286,-106.745346,"sqft",262000,1594,"NM","3010 Morrissey St SW",116175,241300,87121,0.262,4.7916,"Low"
4,7,"Brooklyn","USA","USD",40.693558,2360,-73.9196,"sqft",1900000,5474,"NY","125 Linden St",1131000,1309200,11221,1.9,2.5,"High"
3,3,"Brooklyn","USA","USD",40.606346,1428,-74.01276,"sqft",988000,3433,"NY","216 Bay 11th St",878000,1038576,11228,0.988,1.989,"High"
5,7,"Brooklyn","USA","USD",40.59772,3075,-73.99059,"sqft",1900000,4200,"NY","8671 24th Ave",480000,1601900,11214,1.9,2.804,"High"
2,4,"Cooperstown","USA","USD",42.66072,1848,-74.96022,"sqft",419000,2873,"NY","137 Trolley Line Rd",337300,439800,13326,0.419,40.511,"Medium"
1,3,"Niagara Falls","USA","USD",43.087196,1644,-79.04132,"sqft",129000,1264,"NY","1626 Falls St",59104,73000,14303,0.129,4.961484,"Low"
1,2,"Jamestown","USA","USD",42.078884,672,-79.236244,"sqft",74900,900,"NY","400 Broadhead Ave",32189,54700,14701,0.0749,6.934752,"Low"
2,5,"Brooklyn","USA","USD",40.67524,2000,-73.87945,"sqft",799900,2418,"NY","158 Atkins Ave",749000,744800,11208,0.7999,2,"Medium"
2,3,"Staten Island","USA","USD",40.566715,1280,-74.15087,"sqft",599999,1470,"NY","59 Tanglewood Dr",492000,570378,10308,0.599999,2.5,"Medium"
4,4,"Niagara Falls","USA","USD",43.115067,4211,-79.05639,"sqft",125000,2999,"NY","2816 Lewiston Rd",111940,211100,14305,0.125,10.576368,"Low"
2,4,"Pingree","USA","USD",47.11389,2492,-99.07094,"sqft",375000,2298,"ND","6749 21st St SE",173800,375300,58476,0.375,584.5752,"Low"
4,4,"Mandan","USA","USD",46.89155,2494,-100.90939,"sqft",485000,2679,"ND","3614 Palomino Dr N",340400,464500,58554,0.485,59.2416,"Medium"
3,4,"Jamestown","USA","USD",46.90829,2896,-98.68374,"sqft",299000,2166,"ND","110 18th Ave NE",296300,357800,58401,0.299,18.60012,"Low"
3,4,"Minot","USA","USD",48.25209,2416,-101.33403,"sqft",389000,1494,"ND","2772 Heritage Dr",285000,333300,58703,0.389,8.2764,"Low"
2,4,"Fargo","USA","USD",46.899487,2648,-96.77798,"sqft",349900,1761,"ND","57 16th Ave N",216300,349901,58102,0.3499,7.8408,"Low"
2,2,"Fargo","USA","USD",46.872578,1400,-96.815704,"sqft",219900,1273,"ND","301 22nd St S",180400,219800,58103,0.2199,7.5,"Low"
3,4,"Minot","USA","USD",48.24522,2504,-101.290245,"sqft",239900,1567,"ND","105 University Ave E",192000,235222,58703,0.2399,5.6628,"Low"
3,3,"Bismarck","USA","USD",46.815517,2296,-100.80969,"sqft",319900,1740,"ND","1017 E Highland Acres Rd",261900,315438,58501,0.3199,8.88624,"Low"
2,4,"Bismarck","USA","USD",46.81415,2030,-100.74561,"sqft",289900,1594,"ND","907 N 31st St",211800,287470,58501,0.2899,10.14948,"Low"
2,1,"Glen Ullin","USA","USD",46.81461,946,-101.8326,"sqft",30000,870,"ND","204 S 3rd St",38900,29415,58631,0.03,7.1,"Low"
3,4,"Devils Lake","USA","USD",48.08974,3272,-98.94289,"sqft",699000,2714,"ND","803 Lafayette Rd",361100,663008,58301,0.699,65.34,"Medium"
2,5,"Gardner","USA","USD",47.145367,2337,-96.966415,"sqft",325000,1708,"ND","674 Mairs Ave",133300,325100,58036,0.325,14,"Low"
2,4,"Burlington","USA","USD",48.259777,2526,-101.42286,"sqft",624900,3739,"ND","5 Ridgeview Ct",53000,612715,58722,0.6249,33.5412,"Medium"
2,3,"Dickinson","USA","USD",46.8798,1392,-102.77485,"sqft",250000,1468,"ND","661 1st St E",121700,245125,58601,0.25,4.505,"Low"
2,4,"Dickinson","USA","USD",46.866455,1920,-102.78534,"sqft",245000,1823,"ND","325 6th St SE",184800,240222,58601,0.245,8.2944,"Low"
3,4,"Mandan","USA","USD",46.834297,2495,-100.88321,"sqft",269900,1528,"ND","700 6th Ave NE",233000,264637,58554,0.2699,9.461232,"Low"
2,4,"West Fargo","USA","USD",46.87838,1910,-96.89622,"sqft",285000,1350,"ND","238 Pinewood Blvd",213000,285000,58078,0.285,8.92492,"Low"
2,4,"West Fargo","USA","USD",46.873795,1920,-96.88923,"sqft",259900,1362,"ND","532 3rd Ave E",189800,258473,58078,0.2599,9.1,"Low"
3,4,"Garfield Heights","USA","USD",41.415375,2260,-81.59055,"sqft",125000,2400,"OH","5384 E 134th St",88200,119999,44125,0.125,5.623596,"Low"
2,3,"Rossford","USA","USD",41.598694,1710,-83.56372,"sqft",233000,1450,"OH","560 Maybar Dr",157100,217800,43460,0.233,14.039388,"Low"
2,3,"Clayton","USA","USD",39.84568,1712,-84.31339,"sqft",189900,1674,"OH","5041 Crescent Ridge Dr",119640,190500,45315,0.1899,1.712,"Low"
2,4,"Amherst","USA","USD",41.40731,1776,-82.226074,"sqft",206000,1209,"OH","196 Sunrise Dr",141030,200700,44001,0.206,10.0188,"Low"
2,3,"Cincinnati","USA","USD",39.175518,925,-84.416664,"sqft",179000,1494,"OH","5781 Kennedy Ave",95290,154200,45213,0.179,7.57944,"Low"
1,3,"Enon","USA","USD",39.870857,1026,-83.94189,"sqft",165000,1200,"OH","3995 Marion Dr",85860,162500,45323,0.165,8.398,"Low"
1,3,"New Lebanon","USA","USD",39.743652,1053,-84.381004,"sqft",90000,1075,"OH","119 Bronwood St",73120,104100,45345,0.09,9.148,"Low"
1,2,"Dayton","USA","USD",39.830757,728,-84.19099,"sqft",89900,995,"OH","2520 Kildare Ave",34790,24500,45414,0.0899,4.787,"Low"
2,3,"Lawton","USA","USD",34.60993,1800,-98.39484,"sqft",124900,999,"OK","414 NW Arlington Ave",101555,117200,73507,0.1249,27,"Low"
2,3,"McAlester","USA","USD",34.911175,1222,-95.76378,"sqft",135000,1099,"OK","801 Tennessee Ave",91162,132344,74501,0.135,15.6816,"Low"
2,3,"Ponca City","USA","USD",36.72776,2056,-97.05403,"sqft",239000,1599,"OK","2101 El Camino St",150470,214100,74604,0.239,0.004,"Low"
2,3,"Ponca City","USA","USD",36.716743,2386,-97.07422,"sqft",250000,1634,"OK","142 Hillside Ave",129775,121400,74601,0.25,16.4,"Low"
1,3,"Tulsa","USA","USD",36.14865,1692,-95.926155,"sqft",229900,1582,"OK","928 S Urbana Ave",178000,227300,74112,0.2299,8.40708,"Low"
4,4,"Tahlequah","USA","USD",35.825493,3100,-95.04372,"sqft",650000,2636,"OK","14553 Highway 62",269700,454400,74464,0.65,1611.72,"Medium"
2,3,"Lawton","USA","USD",34.603592,1700,-98.44971,"sqft",160000,1095,"OK","4504 SW 45th Pl",90181,107300,73505,0.16,4.0672771,"Low"
3,4,"Tulsa","USA","USD",36.043793,2478,-96.058266,"sqft",330000,2175,"OK","5925 Meadowside Ln",274149,332700,74131,0.33,42.9066,"Low"
3,4,"Broken Arrow","USA","USD",36.052715,2726,-95.81186,"sqft",290000,2394,"OK","100 S Sycamore Ave",197571,317700,74012,0.29,12.76308,"Low"
3,4,"Bixby","USA","USD",35.948605,3552,-95.91902,"sqft",445000,2908,"OK","5204 E 148th St S",343613,432505,74008,0.445,17.424,"Medium"
2,3,"Broken Arrow","USA","USD",36.077797,1312,-95.76299,"sqft",240000,1494,"OK","2605 N 21st St",121500,210300,74012,0.24,6.0984,"Low"
3,3,"Salem","USA","USD",44.955994,2796,-123.08778,"sqft",669900,3052,"OR","2777 Islander Ave NW",482070,559200,97304,0.6699,6.0984,"Medium"
2,3,"Gilchrist","USA","USD",43.494358,2011,-121.67974,"sqft",830000,1189,"OR","140221 Kamloop Ln",197250,377800,97737,0.83,365.468,"Low"
2,3,"Portland","USA","USD",45.506317,1550,-122.80057,"sqft",549900,2600,"OR","12015 SW Edgewood St",404950,476700,97225,0.5499,7.8408,"Medium"
3,3,"McMinnville","USA","USD",45.23146,2169,-123.19454,"sqft",850000,3238,"OR","473 NE Burnett Rd",606641,722900,97128,0.85,63.5976,"Medium"
6,6,"Philomath","USA","USD",44.540787,2504,-123.36879,"sqft",555000,3497,"OR","121 N 12th St",440860,551100,97370,0.555,5.6628,"Medium"
2,3,"Metolius","USA","USD",44.594444,1608,-121.16877,"sqft",329900,2300,"OR","667 Liberty Dr",237420,358100,97741,0.3299,8.712,"Low"
4,4,"Lebanon","USA","USD",44.593616,2788,-122.77513,"sqft",1199000,6315,"OR","40803 Baptist Church Dr",697480,1166300,97355,1.199,895.158,"High"
2,4,"Albany","USA","USD",44.69758,2225,-123.075775,"sqft",625000,2827,"OR","6422 Sedona Rd",453120,559600,97321,0.625,13.068,"Medium"
3,4,"Bend","USA","USD",44.053207,2131,-121.25666,"sqft",519900,2894,"OR","21358 Livingston Dr",358800,546000,97701,0.5199,5.227,"Medium"
4,6,"Lebanon","USA","USD",44.5442,4247,-122.90665,"sqft",474500,2949,"OR","147 S Main St",568950,542400,97355,0.4745,13.068,"Medium"
1,3,"Lebanon","USA","USD",44.543404,1203,-122.91547,"sqft",199999,1950,"OR","243 S 7th St",208540,270500,97355,0.199999,7.8408,"Low"
2,3,"Estacada","USA","USD",45.300472,1846,-122.33488,"sqft",465000,2495,"OR","1321 NE Raymond Ln",420922,471500,97023,0.465,6.0984,"Medium"
1,1,"Woodburn","USA","USD",45.156857,675,-122.86688,"sqft",225000,1450,"OR","1850 Thompson Rd",174220,234600,97071,0.225,4.356,"Low"
3,4,"Bend","USA","USD",44.105522,2387,-121.28958,"sqft",799500,3599,"OR","63507 Stacy Ln",455670,678600,97701,0.7995,8.712,"Medium"
2,4,"Salem","USA","USD",44.95214,2264,-122.97568,"sqft",579900,1999,"OR","4393 Country Ln NE",203120,348400,97305,0.5799,10.4544,"Low"
1,2,"Sweet Home","USA","USD",44.3903,768,-122.73542,"sqft",280000,1535,"OR","321 9th Ave",178390,245000,97386,0.28,6.3162,"Low"
2,4,"Salem","USA","USD",44.89877,2150,-123.03286,"sqft",465000,2849,"OR","1074 Ashwood Ct SE",329710,449500,97302,0.465,6.9696,"Medium"
3,3,"Depoe Bay","USA","USD",44.847347,1887,-124.04802,"sqft",689000,2713,"OR","3650 Lincoln Ave",421270,596800,97341,0.689,6.3,"Medium"
2,3,"Redmond","USA","USD",44.307747,1440,-121.14172,"sqft",410000,1299,"OR","3498 NE 21st Dr",227925,337700,97756,0.41,109.771,"Low"
2,3,"Medford","USA","USD",42.4244,1402,-122.84084,"sqft",369900,2266,"OR","7380 Cramer Dr",320840,357000,97503,0.3699,10.89,"Low"
2,3,"Salem","USA","USD",44.91154,1036,-122.96397,"sqft",360000,1999,"OR","1516 Seattle Slew Dr SE",220370,348600,97317,0.36,6.534,"Low"
2,3,"Scranton","USA","USD",41.424206,1365,-75.69533,"sqft",164900,1300,"PA","411 N Cameron Ave",12000,158600,18504,0.1649,3.9204,"Low"
1,2,"Verona","USA","USD",40.503227,750,-79.83553,"sqft",73737,995,"PA","605 2nd St",40100,78800,15147,0.073737,1.890504,"Low"
3,4,"East Greenwich","USA","USD",41.612057,3300,-71.53701,"sqft",1724500,5007,"RI","2 Tipping Rock Dr",867600,1192200,2818,1.7245,87.12,"High"
2,3,"Warwick","USA","USD",41.697533,1500,-71.426506,"sqft",335000,2400,"RI","150 Keeley Ave",240000,354400,2886,0.335,3.92,"Low"
2,4,"Woonsocket","USA","USD",41.98899,2053,-71.48745,"sqft",319828,2199,"RI","18 Louise St",170300,263800,2895,0.319828,12.196,"Low"
1,2,"Pawtucket","USA","USD",41.868793,700,-71.372375,"sqft",49900,1074,"RI","65 Alfa Dr",21900,49081,2860,0.0499,4,"Low"
2,3,"Cranston","USA","USD",41.74317,1354,-71.49099,"sqft",425000,2934,"RI","49 Sycamore Dr",276000,455115,2921,0.425,9.148,"Medium"
2,3,"West Greenwich","USA","USD",41.624676,1232,-71.67042,"sqft",495000,2234,"RI","390 Robin Hollow Rd",313600,428300,2817,0.495,47.916,"Medium"
4,5,"Westerly","USA","USD",41.345913,3922,-71.826866,"sqft",1175000,5956,"RI","18 Timothy Dr",883700,1499200,2891,1.175,80.586,"High"
3,4,"Portsmouth","USA","USD",41.573757,2280,-71.2594,"sqft",875000,3200,"RI","78 Randolph Way",572700,827100,2871,0.875,23.522,"High"
2,3,"Cranston","USA","USD",41.775406,1944,-71.430916,"sqft",369900,2795,"RI","206 Greenwood St",251200,377400,2910,0.3699,5.5,"Low"
2,2,"Smithfield","USA","USD",41.878864,2236,-71.48223,"sqft",425000,2329,"RI","206 Ridge Rd",328600,432100,2917,0.425,30.056,"Medium"
2,3,"North Providence","USA","USD",41.872272,2687,-71.423035,"sqft",494900,2570,"RI","62 Campbell Ave",262100,378000,2904,0.4949,9.148,"Low"
3,5,"Warwick","USA","USD",41.72725,1733,-71.38815,"sqft",449000,3999,"RI","564 W Shore Rd",349900,483900,2889,0.449,10.679,"Medium"
2,3,"Providence","USA","USD",41.838142,1760,-71.400154,"sqft",799900,2784,"RI","435 Hope St",331700,477300,2906,0.7999,3.485,"Medium"
4,4,"North Smithfield","USA","USD",41.945755,3205,-71.560844,"sqft",699000,4211,"RI","683 Greenville Rd",469700,699933,2896,0.699,344.124,"Medium"
